DATE,PRODUCT_ID,PRODUCT_NAME,FORCASTED_SALES,ACTUAL_SALES,,Accuracy
21-02-2017,60153,TULIP15AMDBTX,51,77,-26,-51%
02-06-2017,199,PARTS,90,84,6,7%
31-03-2015,68337,ROUND ROCKMLKBTX,28,17,11,39%
12-08-2017,57497,GOLIADMLK14CTOE,37,8,29,78%
09-03-2015,199,PARTS,39,76,-37,-95%
19-12-2016,199,PARTS,51,19,32,63%
23-04-2017,54983,ROUND ROCK,100,60,40,40%
18-09-2017,60147,TULIP15BDWBTX,54,9,45,83%
21-05-2017,69923,CELTICBTX,63,79,-16,-25%
17-07-2015,63256,COTTONWOODSKLBTX,74,27,47,64%
02-03-2015,62879,LOVELAND15BBTX,47,72,-25,-53%
18-09-2016,57617,CRESTED BUTTECTO,68,10,58,85%
15-02-2017,62857,PARKCITY15CTO,45,31,14,31%
01-01-2017,57616,CRESTED BUTTEBTX,29,79,-50,-172%
09-12-2015,199,PARTS,28,34,-6,-21%
22-02-2017,62856,PARKCITY15BTX,29,27,2,7%
12-03-2016,69925,CELTICCTO,100,51,49,49%
20-04-2015,63256,COTTONWOODSKLBTX,15,100,-85,-567%
16-09-2017,63256,COTTONWOODSKLBTX,46,12,34,74%
24-09-2016,63095,MERIDIANBTX,80,60,20,25%
28-01-2016,199,PARTS,71,100,-29,-41%
18-11-2016,199,PARTS,77,9,68,88%
20-09-2017,62904,BEAVERCREEK12BTX,87,45,42,48%
26-01-2017,67623,MONET14SKLBTX,90,85,5,6%
15-06-2017,199,PARTS,95,57,38,40%
19-11-2017,60813,BERLINETTABTX,89,86,3,3%
01-11-2015,55727,CEDAR14BDWBTX,16,84,-68,-425%
24-04-2016,63256,COTTONWOODSKLBTX,1,95,-94,-9400%
08-02-2016,63399,ECHO 17 MLK CTO,44,89,-45,-102%
25-03-2017,71894,PR48136LIVNGSTON,99,92,7,7%
05-04-2017,62850,PARKCITY12BTX,82,2,80,98%
14-01-2015,60150,TULIP15SKLBTX,73,26,47,64%
07-03-2017,60147,TULIP15BDWBTX,90,99,-9,-10%
01-11-2016,62856,PARKCITY15BTX,95,60,35,37%
24-07-2016,62882,LOVELAND14SCTO,8,83,-75,-938%
25-06-2017,63256,COTTONWOODSKLBTX,92,98,-6,-7%
15-12-2016,57515,HOUSTON12CTO,48,64,-16,-33%
20-08-2017,57519,HOUSTON14BTX,78,41,37,47%
29-07-2016,55725,CEDAR15HSWBTX,84,62,22,26%
04-07-2016,52370,SALADO 14,47,11,36,77%
07-04-2016,62875,PARKCITY15CTO1,17,96,-79,-465%
25-06-2015,69923,CELTICBTX,6,42,-36,-600%
15-10-2017,55725,CEDAR15HSWBTX,1,33,-32,-3200%
23-12-2016,62854,PARKCITY14CTO,79,12,67,85%
04-10-2017,199,PARTS,61,94,-33,-54%
17-08-2017,63255,COTTONWOODBSKLBTX,62,54,8,13%
07-08-2017,53512,GOLIAD 14,45,59,-14,-31%
05-06-2015,62853,PARKCITY14BTX,20,8,12,60%
13-02-2015,199,PARTS,35,61,-26,-74%
09-02-2017,52370,SALADO 14,32,92,-60,-188%
20-08-2016,61341,MIRAMAR 17,14,4,10,71%
02-12-2016,199,PARTS,86,16,70,81%
08-02-2016,71199,PR47772SALADO15,32,63,-31,-97%
07-05-2016,38851,SQUEEZE,45,50,-5,-11%
09-04-2015,63095,MERIDIANBTX,36,24,12,33%
11-06-2016,199,PARTS,5,53,-48,-960%
14-10-2016,67527,PRGOLIADMLK142,17,67,-50,-294%
05-01-2015,56744,MARBLE FALLS14BTX,49,46,3,6%
26-11-2016,52370,SALADO 14,6,56,-50,-833%
21-12-2016,199,PARTS,79,44,35,44%
08-06-2015,63256,COTTONWOODSKLBTX,16,84,-68,-425%
04-01-2016,60154,TULIP17AMDBTX,41,87,-46,-112%
05-10-2017,59670,PLANOBCTO,83,93,-10,-12%
21-04-2017,60153,TULIP15AMDBTX,33,94,-61,-185%
25-04-2015,199,PARTS,6,99,-93,-1550%
14-01-2017,60813,BERLINETTABTX,6,55,-49,-817%
16-11-2015,57525,HOUSTON15BTX,24,73,-49,-204%
17-02-2017,57379,JEFFERSONBTX,31,41,-10,-32%
07-06-2017,57526,HOUSTON15CTOE,75,9,66,88%
11-07-2017,74490,PR49850HOUSTN15O,96,73,23,24%
13-10-2015,57495,GOLIADMLK12CTOE,88,14,74,84%
19-05-2017,60813,BERLINETTABTX,66,50,16,24%
01-07-2017,60149,TULIP14SKLBTX,23,71,-48,-209%
07-04-2017,60151,TULIP17SKLBTX,94,17,77,82%
03-11-2017,199,PARTS,46,2,44,96%
03-01-2017,199,PARTS,16,42,-26,-163%
05-05-2016,60150,TULIP15SKLBTX,77,59,18,23%
25-10-2016,57283,COTTONWOODBDWBTX,71,73,-2,-3%
10-12-2015,57379,JEFFERSONBTX,40,97,-57,-143%
12-10-2016,60813,BERLINETTABTX,84,4,80,95%
25-03-2016,57525,HOUSTON15BTX,66,83,-17,-26%
19-01-2015,80004,PR40466BERLINEA,3,23,-20,-667%
03-03-2015,60151,TULIP17SKLBTX,40,97,-57,-143%
20-10-2017,60707,VANGOGH15SKLBTX,33,13,20,61%
26-04-2016,62880,LOVELAND15SCTO,74,29,45,61%
29-09-2016,63251,BLACKWOODSKLBTX,44,4,40,91%
27-01-2017,66803,SOMERSETBTX,63,4,59,94%
08-03-2016,60153,TULIP15AMDBTX,53,40,13,25%
01-05-2016,57521,HOUSTON14CTO,39,75,-36,-92%
23-03-2017,60813,BERLINETTABTX,25,9,16,64%
10-07-2017,67623,MONET14SKLBTX,16,7,9,56%
16-01-2015,85727,PR56598PRKCTY14O,75,76,-1,-1%
15-01-2016,57379,JEFFERSONBTX,52,29,23,44%
17-04-2016,57521,HOUSTON14CTO,91,2,89,98%
20-04-2015,63251,BLACKWOODSKLBTX,41,32,9,22%
29-01-2016,75895,PR50803GOL14MLKO,5,84,-79,-1580%
21-05-2017,60147,TULIP15BDWBTX,98,24,74,76%
22-08-2016,59515,BELMONTBTX,94,24,70,74%
05-04-2015,62853,PARKCITY14BTX,94,18,76,81%
13-03-2016,63256,COTTONWOODSKLBTX,56,59,-3,-5%
08-04-2017,60813,BERLINETTABTX,19,45,-26,-137%
25-08-2017,57527,HOUSTON15CTO,98,60,38,39%
19-05-2017,54984,ROUND ROCKBTX,90,24,66,73%
17-12-2015,54984,ROUND ROCKBTX,61,71,-10,-16%
29-05-2016,57453,JANUS15HSWBTX,79,96,-17,-22%
26-08-2015,59670,PLANOBCTO,81,2,79,98%
02-04-2016,57513,HOUSTON12BTX,9,17,-8,-89%
12-08-2015,57379,JEFFERSONBTX,63,100,-37,-59%
17-11-2015,61949,LIVINGSTONECTO,6,23,-17,-283%
15-06-2017,55758,MAPLEM15BDWBTX,19,48,-29,-153%
08-11-2016,199,PARTS,4,30,-26,-650%
04-09-2016,62850,PARKCITY12BTX,53,78,-25,-47%
01-06-2017,62856,PARKCITY15BTX,21,81,-60,-286%
21-01-2017,55758,MAPLEM15BDWBTX,37,51,-14,-38%
24-08-2016,56151,MAGELLAN14CTO,49,85,-36,-73%
17-10-2016,55758,MAPLEM15BDWBTX,100,55,45,45%
13-08-2015,73463,PR49182SILVERTON,94,17,77,82%
23-04-2017,62905,BEAVERCREEK12CTO,15,34,-19,-127%
05-05-2017,63256,COTTONWOODSKLBTX,85,14,71,84%
25-03-2015,62908,BEAVERCREEK14CTO,10,47,-37,-370%
05-09-2016,63256,COTTONWOODSKLBTX,34,56,-22,-65%
29-08-2016,60148,TULIP17BDWBTX,77,53,24,31%
12-01-2016,56151,MAGELLAN14CTO,92,88,4,4%
16-12-2016,63256,COTTONWOODSKLBTX,74,48,26,35%
05-02-2016,63256,COTTONWOODSKLBTX,62,96,-34,-55%
26-01-2017,68337,ROUND ROCKMLKBTX,29,34,-5,-17%
03-11-2016,63255,COTTONWOODBSKLBTX,61,21,40,66%
14-01-2016,62878,LOVELAND14BCTO,77,60,17,22%
22-01-2016,63251,BLACKWOODSKLBTX,49,87,-38,-78%
23-02-2015,62853,PARKCITY14BTX,74,63,11,15%
13-03-2016,62857,PARKCITY15CTO,53,36,17,32%
07-02-2015,62879,LOVELAND15BBTX,1,72,-71,-7100%
24-11-2016,66803,SOMERSETBTX,30,83,-53,-177%
11-05-2016,68343,ROUNDROCKMLKCTO1,15,68,-53,-353%
30-11-2017,56517,REDWOODBTX,15,14,1,7%
19-06-2015,55758,MAPLEM15BDWBTX,24,77,-53,-221%
09-07-2016,53291,DIESEL 15,60,51,9,15%
04-03-2016,68338,ROUND ROCKMLKCTO,79,53,26,33%
29-09-2015,59384,IRIS15BDWBTX,29,20,9,31%
13-06-2016,61336,BERLINETTAPCTO,14,22,-8,-57%
23-07-2016,57527,HOUSTON15CTO,16,88,-72,-450%
14-09-2016,64250,JAYTONSECUREBTX,54,38,16,30%
10-08-2017,199,PARTS,97,31,66,68%
24-03-2015,63256,COTTONWOODSKLBTX,52,87,-35,-67%
22-12-2016,60825,BOLDPEAK2,26,35,-9,-35%
01-12-2015,54984,ROUND ROCKBTX,74,14,60,81%
23-06-2017,62853,PARKCITY14BTX,18,70,-52,-289%
28-07-2016,63399,ECHO 17 MLK CTO,75,88,-13,-17%
18-07-2017,54984,ROUND ROCKBTX,65,96,-31,-48%
05-11-2015,59384,IRIS15BDWBTX,84,95,-11,-13%
15-08-2016,67623,MONET14SKLBTX,39,11,28,72%
03-10-2016,60822,BOLDPEAK2BTX,75,40,35,47%
08-03-2016,60825,BOLDPEAK2,9,44,-35,-389%
10-04-2016,60150,TULIP15SKLBTX,96,39,57,59%
17-06-2015,199,PARTS,60,82,-22,-37%
18-02-2015,63256,COTTONWOODSKLBTX,73,98,-25,-34%
23-09-2017,60813,BERLINETTABTX,26,16,10,38%
15-06-2017,68337,ROUND ROCKMLKBTX,12,46,-34,-283%
02-08-2017,56746,MARBLE FALLS15BTX,76,100,-24,-32%
25-05-2015,60813,BERLINETTABTX,96,64,32,33%
11-08-2017,60813,BERLINETTABTX,80,87,-7,-9%
02-12-2015,57283,COTTONWOODBDWBTX,27,23,4,15%
19-07-2015,64248,JAYTONBTX,15,11,4,27%
18-08-2015,62905,BEAVERCREEK12CTO,53,40,13,25%
18-03-2017,62856,PARKCITY15BTX,40,7,33,83%
15-12-2017,69925,CELTICCTO,37,18,19,51%
21-10-2015,59861,SILVEROAKBTX,99,94,5,5%
22-04-2016,57529,HOUSTON15TAA,100,8,92,92%
20-10-2015,59861,SILVEROAKBTX,90,65,25,28%
18-09-2016,81758,PR53944HOUSTN14O,54,68,-14,-26%
04-06-2015,62880,LOVELAND15SCTO,27,65,-38,-141%
26-10-2015,80822,PR46704GOLI14MLK,80,81,-1,-1%
29-06-2016,199,PARTS,23,22,1,4%
18-06-2015,59860,SILVERTONBTX,35,66,-31,-89%
27-10-2015,84746,PR48486BERLINEA,16,54,-38,-238%
31-07-2017,62881,LOVELAND14SBTX,80,87,-7,-9%
18-09-2017,52371,SALADO 15,73,76,-3,-4%
18-09-2015,64248,JAYTONBTX,26,65,-39,-150%
24-02-2015,63886,PANDORA15SKLBTX,32,67,-35,-109%
06-06-2016,53850,DIESEL15CTO,38,85,-47,-124%
12-08-2015,60705,VANGOGH15BDWBTX,99,77,22,22%
16-07-2015,60813,BERLINETTABTX,44,71,-27,-61%
26-05-2016,57497,GOLIADMLK14CTOE,67,25,42,63%
10-12-2016,57495,GOLIADMLK12CTOE,84,66,18,21%
20-06-2016,55725,CEDAR15HSWBTX,27,34,-7,-26%
11-03-2015,55725,CEDAR15HSWBTX,2,9,-7,-350%
03-11-2015,62907,BEAVERCREEK14BTX,6,40,-34,-567%
19-03-2015,56746,MARBLE FALLS15BTX,95,66,29,31%
06-06-2017,51433,VIKING CTO,73,16,57,78%
05-04-2015,60707,VANGOGH15SKLBTX,86,30,56,65%
01-07-2015,62856,PARKCITY15BTX,57,61,-4,-7%
23-07-2017,55725,CEDAR15HSWBTX,65,58,7,11%
17-04-2015,59515,BELMONTBTX,76,86,-10,-13%
23-01-2016,62881,LOVELAND14SBTX,24,100,-76,-317%
19-02-2017,199,PARTS,30,37,-7,-23%
08-03-2017,63886,PANDORA15SKLBTX,37,27,10,27%
28-01-2016,199,PARTS,7,30,-23,-329%
04-11-2016,60813,BERLINETTABTX,12,48,-36,-300%
18-10-2016,62881,LOVELAND14SBTX,24,83,-59,-246%
10-09-2016,199,PARTS,24,67,-43,-179%
25-09-2017,57495,GOLIADMLK12CTOE,81,62,19,23%
22-05-2015,57637,FOXGLOVEBTX,86,52,34,40%
16-12-2016,62883,LOVELAND15BCTO,33,87,-54,-164%
09-05-2015,57520,HOUSTON14CTOE,56,50,6,11%
09-12-2017,55725,CEDAR15HSWBTX,77,82,-5,-6%
11-09-2015,59860,SILVERTONBTX,15,39,-24,-160%
19-05-2017,65308,BLACKWELLT4BTX,14,92,-78,-557%
10-11-2017,62853,PARKCITY14BTX,10,4,6,60%
28-10-2016,62907,BEAVERCREEK14BTX,76,34,42,55%
29-11-2015,68337,ROUND ROCKMLKBTX,30,83,-53,-177%
30-04-2017,58165,ECHO 15 CTO,65,35,30,46%
16-02-2015,199,PARTS,39,45,-6,-15%
09-08-2016,59379,IRIS14BSWBTX,61,85,-24,-39%
26-09-2015,52370,SALADO 14,37,70,-33,-89%
02-03-2017,57453,JANUS15HSWBTX,30,3,27,90%
28-08-2015,62856,PARKCITY15BTX,3,34,-31,-1033%
06-11-2015,61333,BERLINETTA P,86,65,21,24%
24-04-2015,32575,BRUTUS,70,50,20,29%
25-08-2016,62881,LOVELAND14SBTX,2,30,-28,-1400%
26-03-2017,60147,TULIP15BDWBTX,80,98,-18,-23%
25-10-2015,59384,IRIS15BDWBTX,58,99,-41,-71%
01-10-2015,57191,ERIKSSON14CTO,58,75,-17,-29%
06-03-2015,62881,LOVELAND14SBTX,43,13,30,70%
24-01-2015,59384,IRIS15BDWBTX,43,70,-27,-63%
17-09-2016,199,PARTS,49,89,-40,-82%
26-08-2016,62856,PARKCITY15BTX,9,61,-52,-578%
14-05-2015,56746,MARBLE FALLS15BTX,81,77,4,5%
08-01-2016,60707,VANGOGH15SKLBTX,37,70,-33,-89%
11-03-2016,57495,GOLIADMLK12CTOE,15,4,11,73%
04-05-2016,62881,LOVELAND14SBTX,21,89,-68,-324%
12-04-2016,55725,CEDAR15HSWBTX,60,97,-37,-62%
11-01-2015,199,PARTS,9,38,-29,-322%
14-02-2017,62888,LOVELAND14FSCTO,36,24,12,33%
30-01-2017,57497,GOLIADMLK14CTOE,74,41,33,45%
06-01-2016,60150,TULIP15SKLBTX,48,66,-18,-38%
29-03-2017,60147,TULIP15BDWBTX,23,46,-23,-100%
22-05-2015,62881,LOVELAND14SBTX,2,95,-93,-4650%
27-10-2017,68343,ROUNDROCKMLKCTO1,66,15,51,77%
17-04-2015,56151,MAGELLAN14CTO,69,27,42,61%
28-02-2017,199,PARTS,23,53,-30,-130%
01-03-2016,57495,GOLIADMLK12CTOE,38,20,18,47%
20-12-2017,199,PARTS,10,39,-29,-290%
28-01-2015,62856,PARKCITY15BTX,54,59,-5,-9%
31-07-2017,199,PARTS,33,39,-6,-18%
15-12-2015,62881,LOVELAND14SBTX,45,67,-22,-49%
26-05-2016,60707,VANGOGH15SKLBTX,75,91,-16,-21%
03-10-2016,60707,VANGOGH15SKLBTX,54,34,20,37%
29-05-2015,57379,JEFFERSONBTX,24,90,-66,-275%
20-05-2017,63039,PARKCITY-P15CTO,13,20,-7,-54%
26-01-2015,62881,LOVELAND14SBTX,83,8,75,90%
11-12-2015,54983,ROUND ROCK,91,88,3,3%
09-07-2017,57514,HOUSTON12CTOE,46,7,39,85%
14-05-2017,53775,LATITUDE OAK14,52,46,6,12%
15-10-2016,57520,HOUSTON14CTOE,3,92,-89,-2967%
10-10-2017,62880,LOVELAND15SCTO,6,1,5,83%
26-09-2016,64250,JAYTONSECUREBTX,4,41,-37,-925%
24-07-2017,62880,LOVELAND15SCTO,29,73,-44,-152%
22-02-2016,59381,IRIS14SKLBTX,30,72,-42,-140%
12-02-2015,62875,PARKCITY15CTO1,49,42,7,14%
02-02-2015,199,PARTS,52,87,-35,-67%
03-07-2017,56744,MARBLE FALLS14BTX,75,81,-6,-8%
02-10-2016,199,PARTS,89,92,-3,-3%
02-01-2017,55725,CEDAR15HSWBTX,28,69,-41,-146%
23-03-2017,62881,LOVELAND14SBTX,92,27,65,71%
03-01-2016,56744,MARBLE FALLS14BTX,84,48,36,43%
16-06-2017,60825,BOLDPEAK2,3,31,-28,-933%
06-01-2015,56744,MARBLE FALLS14BTX,82,16,66,80%
24-08-2017,59379,IRIS14BSWBTX,68,43,25,37%
26-10-2016,62888,LOVELAND14FSCTO,26,52,-26,-100%
23-01-2015,60146,TULIP14BDWBTX,26,5,21,81%
28-11-2015,199,PARTS,34,93,-59,-174%
28-02-2017,199,PARTS,34,92,-58,-171%
25-08-2015,62877,LOVELAND14BBTX,2,26,-24,-1200%
25-09-2015,62881,LOVELAND14SBTX,81,76,5,6%
21-10-2016,56745,MARBLE FALLS15CTO,97,83,14,14%
06-03-2016,60705,VANGOGH15BDWBTX,7,25,-18,-257%
29-08-2017,60707,VANGOGH15SKLBTX,86,89,-3,-3%
30-01-2016,77845,PR31715LIVGSTONE,39,73,-34,-87%
29-06-2017,80401,PR53266MIRMAR15O,37,52,-15,-41%
28-08-2015,57455,TITAN14MLKBDWBTX,92,100,-8,-9%
01-09-2015,57453,JANUS15HSWBTX,83,16,67,81%
31-05-2015,60705,VANGOGH15BDWBTX,56,7,49,88%
03-03-2017,199,PARTS,63,58,5,8%
28-03-2016,199,PARTS,98,71,27,28%
10-05-2017,57497,GOLIADMLK14CTOE,80,3,77,96%
12-12-2017,199,PARTS,92,71,21,23%
15-11-2016,60153,TULIP15AMDBTX,71,94,-23,-32%
13-02-2017,57519,HOUSTON14BTX,33,73,-40,-121%
16-08-2016,57455,TITAN14MLKBDWBTX,95,52,43,45%
18-01-2015,57499,GOLIADMLK14BTXE,24,63,-39,-163%
20-06-2016,60705,VANGOGH15BDWBTX,73,83,-10,-14%
19-05-2017,72828,PR48813MAGELLXFR,85,45,40,47%
01-12-2015,57455,TITAN14MLKBDWBTX,82,45,37,45%
05-09-2017,57455,TITAN14MLKBDWBTX,2,22,-20,-1000%
26-11-2016,72484,PR48587ERIKSNATG,12,40,-28,-233%
15-01-2016,60147,TULIP15BDWBTX,23,30,-7,-30%
22-11-2016,76974,PR51319SALADO15,95,19,76,80%
21-04-2016,61341,MIRAMAR 17,12,6,6,50%
21-12-2016,57497,GOLIADMLK14CTOE,10,25,-15,-150%
27-07-2015,63886,PANDORA15SKLBTX,96,68,28,29%
21-09-2015,64248,JAYTONBTX,18,44,-26,-144%
24-09-2017,57191,ERIKSSON14CTO,15,59,-44,-293%
30-05-2017,57453,JANUS15HSWBTX,61,71,-10,-16%
14-05-2016,60151,TULIP17SKLBTX,100,94,6,6%
11-09-2015,61949,LIVINGSTONECTO,15,56,-41,-273%
16-12-2017,57519,HOUSTON14BTX,90,86,4,4%
21-08-2016,68337,ROUND ROCKMLKBTX,50,13,37,74%
03-12-2016,60150,TULIP15SKLBTX,97,7,90,93%
31-12-2015,59861,SILVEROAKBTX,97,89,8,8%
14-04-2017,62878,LOVELAND14BCTO,49,84,-35,-71%
05-05-2015,64248,JAYTONBTX,93,77,16,17%
26-01-2016,60705,VANGOGH15BDWBTX,51,9,42,82%
16-09-2017,199,PARTS,30,32,-2,-7%
10-03-2015,62877,LOVELAND14BBTX,83,82,1,1%
07-10-2016,57519,HOUSTON14BTX,86,17,69,80%
18-07-2016,57499,GOLIADMLK14BTXE,78,89,-11,-14%
03-07-2015,57499,GOLIADMLK14BTXE,73,32,41,56%
15-09-2016,57617,CRESTED BUTTECTO,6,46,-40,-667%
20-07-2015,57519,HOUSTON14BTX,64,26,38,59%
19-09-2017,62878,LOVELAND14BCTO,36,19,17,47%
16-06-2017,60705,VANGOGH15BDWBTX,70,65,5,7%
18-11-2017,59861,SILVEROAKBTX,95,59,36,38%
12-05-2015,57519,HOUSTON14BTX,94,31,63,67%
16-02-2015,62856,PARKCITY15BTX,85,42,43,51%
05-03-2017,56746,MARBLE FALLS15BTX,6,5,1,17%
02-07-2015,60812,VENENOBTX,64,33,31,48%
18-01-2016,61949,LIVINGSTONECTO,86,58,28,33%
06-05-2015,57519,HOUSTON14BTX,71,81,-10,-14%
11-07-2016,68343,ROUNDROCKMLKCTO1,60,22,38,63%
26-07-2015,52332,SALADO14BTX,46,88,-42,-91%
09-05-2017,57190,ERIKSSON14BTX,96,16,80,83%
17-08-2017,57453,JANUS15HSWBTX,18,68,-50,-278%
07-11-2017,76928,PR51297DIESEL17,40,14,26,65%
25-08-2016,76953,PR51154GOL14MLKO,49,25,24,49%
19-09-2017,57519,HOUSTON14BTX,60,62,-2,-3%
11-06-2016,60812,VENENOBTX,63,32,31,49%
06-03-2015,62857,PARKCITY15CTO,53,17,36,68%
03-02-2015,53512,GOLIAD 14,2,29,-27,-1350%
25-07-2017,57519,HOUSTON14BTX,38,23,15,39%
23-08-2017,60148,TULIP17BDWBTX,98,18,80,82%
08-11-2016,59384,IRIS15BDWBTX,5,45,-40,-800%
11-08-2017,59381,IRIS14SKLBTX,60,25,35,58%
07-05-2016,199,PARTS,60,54,6,10%
11-11-2017,63251,BLACKWOODSKLBTX,18,95,-77,-428%
04-05-2015,63039,PARKCITY-P15CTO,5,30,-25,-500%
07-09-2015,199,PARTS,33,85,-52,-158%
19-07-2015,60147,TULIP15BDWBTX,79,9,70,89%
21-04-2016,67528,PRMARBLEFALLS141,58,59,-1,-2%
02-09-2017,59861,SILVEROAKBTX,42,17,25,60%
30-10-2016,79092,PR52461CRESBUTEA,53,49,4,8%
11-10-2015,199,PARTS,37,9,28,76%
28-11-2016,57498,GOLIADMLK14TAAE,89,40,49,55%
08-05-2016,52370,SALADO 14,67,40,27,40%
28-01-2017,80398,PR53207GO14MLKAE,49,12,37,76%
11-03-2016,61590,DINO2BTX,71,20,51,72%
16-10-2017,62881,LOVELAND14SBTX,11,18,-7,-64%
13-05-2015,60812,VENENOBTX,94,36,58,62%
01-07-2016,60149,TULIP14SKLBTX,52,79,-27,-52%
10-05-2017,199,PARTS,43,99,-56,-130%
16-07-2015,60813,BERLINETTABTX,73,68,5,7%
17-03-2016,63251,BLACKWOODSKLBTX,96,29,67,70%
12-02-2017,199,PARTS,2,11,-9,-450%
05-10-2017,68337,ROUND ROCKMLKBTX,91,7,84,92%
26-04-2017,61341,MIRAMAR 17,9,76,-67,-744%
07-06-2016,68337,ROUND ROCKMLKBTX,22,100,-78,-355%
12-04-2015,62907,BEAVERCREEK14BTX,60,87,-27,-45%
29-11-2016,56858,PANDORA14HSWBTX,52,66,-14,-27%
14-11-2017,36028,SKIPPER,86,3,83,97%
08-08-2016,61239,REDWOODMLKBSWBTX,86,67,19,22%
24-08-2016,57525,HOUSTON15BTX,48,5,43,90%
07-01-2016,36028,SKIPPER,37,25,12,32%
13-10-2017,66803,SOMERSETBTX,45,96,-51,-113%
05-04-2015,61339,MIRAMAR 15,70,19,51,73%
02-02-2015,57513,HOUSTON12BTX,95,92,3,3%
05-12-2016,56744,MARBLE FALLS14BTX,49,45,4,8%
26-07-2016,62880,LOVELAND15SCTO,40,79,-39,-98%
13-01-2015,62878,LOVELAND14BCTO,64,64,0,0%
08-08-2015,59380,IRIS14BDWBTX,19,59,-40,-211%
05-07-2016,52333,SALADO15BTX,43,37,6,14%
03-07-2017,57495,GOLIADMLK12CTOE,71,13,58,82%
30-06-2015,57521,HOUSTON14CTO,23,71,-48,-209%
09-01-2016,199,PARTS,79,54,25,32%
08-10-2015,57525,HOUSTON15BTX,93,79,14,15%
25-01-2015,73788,PR49580DIESEL15,27,97,-70,-259%
03-12-2017,63251,BLACKWOODSKLBTX,89,36,53,60%
29-03-2015,61341,MIRAMAR 17,40,34,6,15%
07-05-2016,57637,FOXGLOVEBTX,62,38,24,39%
24-09-2015,79727,PR52754DIESEL15,68,3,65,96%
14-05-2017,68337,ROUND ROCKMLKBTX,63,8,55,87%
17-09-2016,53291,DIESEL 15,78,26,52,67%
07-03-2016,57190,ERIKSSON14BTX,97,74,23,24%
11-08-2015,62850,PARKCITY12BTX,4,88,-84,-2100%
11-03-2015,70901,ROCKET11BSWBTX,96,62,34,35%
27-04-2016,62908,BEAVERCREEK14CTO,4,62,-58,-1450%
10-06-2016,57525,HOUSTON15BTX,31,96,-65,-210%
01-02-2017,62853,PARKCITY14BTX,89,4,85,96%
25-10-2016,199,PARTS,97,78,19,20%
10-06-2017,57525,HOUSTON15BTX,80,40,40,50%
31-03-2015,199,PARTS,25,55,-30,-120%
13-08-2016,57495,GOLIADMLK12CTOE,73,56,17,23%
24-07-2016,51420,VIKING,16,50,-34,-213%
19-02-2015,52371,SALADO 15,50,68,-18,-36%
12-10-2015,74360,IRIS15AMDBTX,62,72,-10,-16%
13-09-2015,56745,MARBLE FALLS15CTO,67,52,15,22%
15-11-2015,85651,PR56629JAYTON,86,29,57,66%
17-12-2017,84017,PR48092BOLDPEAK2,28,73,-45,-161%
04-03-2016,68337,ROUND ROCKMLKBTX,82,87,-5,-6%
01-09-2015,63399,ECHO 17 MLK CTO,30,72,-42,-140%
19-04-2016,62850,PARKCITY12BTX,61,6,55,90%
01-07-2016,81231,PR53870COLUMXFR,83,59,24,29%
07-06-2015,199,PARTS,99,47,52,53%
30-09-2017,59380,IRIS14BDWBTX,88,44,44,50%
29-03-2017,68337,ROUND ROCKMLKBTX,24,17,7,29%
01-06-2015,80111,PR46265GOLI14MLK,24,44,-20,-83%
19-03-2016,73537,PR49254TESTAROP,62,81,-19,-31%
22-05-2015,57617,CRESTED BUTTECTO,97,11,86,89%
05-07-2017,55758,MAPLEM15BDWBTX,52,46,6,12%
16-11-2015,57515,HOUSTON12CTO,99,89,10,10%
05-03-2016,199,PARTS,82,35,47,57%
31-10-2015,61590,DINO2BTX,31,19,12,39%
08-05-2015,57523,HOUSTON14TAA,22,76,-54,-245%
16-02-2016,57284,REDWOODHSWBTX,82,99,-17,-21%
17-09-2017,68337,ROUND ROCKMLKBTX,70,79,-9,-13%
24-08-2017,57284,REDWOODHSWBTX,31,42,-11,-35%
16-09-2017,57515,HOUSTON12CTO,25,71,-46,-184%
28-06-2016,73810,PR43339GOLI14MLK,43,96,-53,-123%
27-12-2015,52371,SALADO 15,56,41,15,27%
23-02-2015,199,PARTS,77,63,14,18%
08-11-2015,60813,BERLINETTABTX,63,10,53,84%
21-02-2015,473,NON_TIED_PERIPHERALS,95,90,5,5%
14-05-2017,71895,PR48149LIVNGSTON,98,26,72,73%
25-05-2016,59380,IRIS14BDWBTX,69,64,5,7%
30-09-2015,60146,TULIP14BDWBTX,99,63,36,36%
14-10-2017,59380,IRIS14BDWBTX,59,43,16,27%
31-12-2015,59380,IRIS14BDWBTX,14,74,-60,-429%
26-05-2016,55832,JANUS14AMDBTX,9,91,-82,-911%
26-02-2015,59385,IRIS15SKLBTX,48,65,-17,-35%
20-05-2017,62851,PARKCITY12CTO,77,9,68,88%
11-06-2017,75065,PR50127SILVERTON,82,80,2,2%
07-01-2016,68570,PR46374HOUSTN14A,54,56,-2,-4%
16-08-2017,56745,MARBLE FALLS15CTO,73,20,53,73%
08-09-2017,57284,REDWOODHSWBTX,67,34,33,49%
25-04-2017,473,NON_TIED_PERIPHERALS,71,57,14,20%
16-05-2016,56746,MARBLE FALLS15BTX,82,46,36,44%
06-03-2015,59380,IRIS14BDWBTX,7,3,4,57%
26-06-2016,53542,ALPINE 15,45,61,-16,-36%
16-03-2016,53542,ALPINE 15,67,80,-13,-19%
11-12-2016,199,PARTS,58,82,-24,-41%
